Nampally,Moazzampura S.O,500001,Nampally,HYDERABAD,TELANGANA 
Tharalapalle,Taralapalli B.O,506003,Hanamkonda,WARANGAL,TELANGANA
Vanamalakanaparthi,Kazipet S.O,506003,Hanamkonda,WARANGAL,TELANGANA
Hanamkonda,Bapujinagar S.O (Warangal),506003,Hanamkonda,WARANGAL,TELANGANA
kumarigudem,Kazipet S.O,506003,Hanamkonda,WARANGAL,TELANGANA
Ammavaripet,Bhatpally B.O,506003,Hanamkonda,WARANGAL,TELANGANA
Bhathipalle,Bhatpally B.O,506003,Hanamkonda,WARANGAL,TELANGANA
Kondaparthy,Kazipet S.O,506003,Hanamkonda,WARANGAL,TELANGANA
Madikonda (Rural),Venkatapur B.O,506003,Hanamkonda,WARANGAL,TELANGANA
Kondaparthy,Kondaparthy B.O,506003,Hanamkonda,WARANGAL,TELANGANA
Kothapalle (H),Bhatpally B.O,506003,Hanamkonda,WARANGAL,TELANGANA
Vanamalakanaparthi,Malakpalli B.O,506003,Hanamkonda,WARANGAL,TELANGANA
Hanamkonda,Kadipikonda B.O,506003,Hanamkonda,WARANGAL,TELANGANA
Hanamkonda,Fatimanagar S.O,506004,Hanamkonda,WARANGAL,TELANGANA
Hanamkonda,R E College S.O,506004,Hanamkonda,WARANGAL,TELANGANA
Allipur,Timmapur B.O,506005,Hanamkonda,WARANGAL,TELANGANA
Bollikunta,Bollikunta B.O,506005,Sangam,WARANGAL,TELANGANA
Ramgopalpuram,Rangshaipet S.O,506005,Warangal,WARANGAL,TELANGANA
Dubbaguda,Gadepalli B.O,506005,Sangam,WARANGAL,TELANGANA
Jogaiah pet,Singaram B.O,506005,Wardhanna Pet,WARANGAL,TELANGANA
Warangal,Rangshaipet S.O,506005,Warangal,WARANGAL,TELANGANA
Ashalapalli,Ashalapalli B.O,506005,Sangam,WARANGAL,TELANGANA
Bethamahuvu,Rangshaipet S.O,506005,Warangal,WARANGAL,TELANGANA
Gadepalle,Gadepalli B.O,506005,Sangam,WARANGAL,TELANGANA
Jhansi nagar,Timmapur B.O,506005,Hanamkonda,WARANGAL,TELANGANA
Kapulakanaparthy,Kapulakanparthy B.O,506005,Sangam,WARANGAL,TELANGANA
nallagunta,Gadepalli B.O,506005,Sangam,WARANGAL,TELANGANA
Thimmapur,Timmapur B.O,506005,Sangam,WARANGAL,TELANGANA
Guntur palli,Singaram B.O,506005,Wardhanna Pet,WARANGAL,TELANGANA
Jakkalguddy,Rangshaipet S.O,506005,Warangal,WARANGAL,TELANGANA
guntur palli,Kapulakanparthy B.O,506005,Sangam,WARANGAL,TELANGANA
Singaram,Singaram B.O,506005,Wardhanna Pet,WARANGAL,TELANGANA
Thimmapur(H),Timmapur B.O,506005,Hanamkonda,WARANGAL,TELANGANA
mushkalapalli,Bollikunta B.O,506005,Sangam,WARANGAL,TELANGANA
Thimmapur (Haveli) (Rural),Timmapur B.O,506005,Hanamkonda,WARANGAL,TELANGANA
Vangapahad,Vangapahad B.O,506006,Hasanparthy,WARANGAL,TELANGANA
Venkatapur,Venkatapur B.O,506006,Atmakur,WARANGAL,TELANGANA
Arvapalle,Arepalli B.O,506006,Hasanparthy,WARANGAL,TELANGANA
Arvapalli,Siddapur B.O,506006,Hasanparthy,WARANGAL,TELANGANA
Govindapalli,Mallareddipalli B.O,506006,Hasanparthy,WARANGAL,TELANGANA
Ladalla,Ladella B.O,506006,Atmakur,WARANGAL,TELANGANA
Buchaiahpalli,Kogilvai B.O,506006,Atmakur,WARANGAL,TELANGANA
Enumamula,Deshaipet S.O,506006,Hanamkonda,WARANGAL,TELANGANA
Kogilvai,Kogilvai B.O,506006,Atmakur,WARANGAL,TELANGANA
Mallareddipalle,Mallareddipalli B.O,506006,Hasanparthy,WARANGAL,TELANGANA
reddipalem,Mogilcherla B.O,506006,Geesugonda,WARANGAL,TELANGANA
Gorrekunta (Rural),Gorrekunta B.O,506006,Geesugonda,WARANGAL,TELANGANA
Mogilicherla,Mogilcherla B.O,506006,Geesugonda,WARANGAL,TELANGANA
Bodduchintalapalle,Mogilcherla B.O,506006,Geesugonda,WARANGAL,TELANGANA
deshaipet,Deshaipet S.O,506006,Hanamkonda,WARANGAL,TELANGANA
Bhairavanipalli,Siddapur B.O,506006,Hasanparthy,WARANGAL,TELANGANA
Kothagudem,Paidipalli B.O,506006,Hanamkonda,WARANGAL,TELANGANA
Kothapet,Kothapeta B.O,506006,Hanamkonda,WARANGAL,TELANGANA
Mariyapuram,Kothapeta B.O,506006,Hanamkonda,WARANGAL,TELANGANA
Paidipalle,Paidipalli B.O,506006,Hanamkonda,WARANGAL,TELANGANA
Sudanpalle,Mallareddipalli B.O,506006,Hasanparthy,WARANGAL,TELANGANA
Damera,Damera B.O,506006,Atmakur,WARANGAL,TELANGANA
madagudem,Paidipalli B.O,506006,Hanamkonda,WARANGAL,TELANGANA
Oblapur,Damera B.O,506006,Atmakur,WARANGAL,TELANGANA
Siddhapoor,Siddapur B.O,506006,Hasanparthy,WARANGAL,TELANGANA
Singarajupalle,Venkatapur B.O,506006,Atmakur,WARANGAL,TELANGANA
Warangal,Agricultur Research Station B.O,506007,Warangal,WARANGAL,TELANGANA
Warangal,K.M.College S.O,506007,Warangal,WARANGAL,TELANGANA
Warangal,M.G.M Hospital S.O,506007,Warangal,WARANGAL,TELANGANA
Hanamkonda,Naimnagar S.O,506009,Hanamkonda,WARANGAL,TELANGANA
Hanamkonda,Vidyaranyapuri S.O,506009,Hanamkonda,WARANGAL,TELANGANA
Hanamkonda,D H Suthoon S.O,506011,Hanamkonda,WARANGAL,TELANGANA
Hanamkonda,Reddicolony S.O,506011,Hanamkonda,WARANGAL,TELANGANA
Warangal,Laxmipur (Warangal) S.O,506013,Warangal,WARANGAL,TELANGANA
Bhimaram (Rural),K C Colony S.O,506015,Hasanparthy,WARANGAL,TELANGANA
Pegadapalle,K C Colony S.O,506015,Hasanparthy,WARANGAL,TELANGANA
Chinthagattu,K C Colony S.O,506015,Hasanparthy,WARANGAL,TELANGANA
Mutcherla,Mucherla B.O,506015,Hasanparthy,WARANGAL,TELANGANA
Pegadapalle,Pegadapalli B.O,506015,Hasanparthy,WARANGAL,TELANGANA
Palvelpula (Rural),Bheemaram B.O,506015,Hanamkonda,WARANGAL,TELANGANA
Chinthagattu,Chintagattu B.O,506015,Hasanparthy,WARANGAL,TELANGANA
Bhimaram (Rural),Bheemaram B.O,506015,Hasanparthy,WARANGAL,TELANGANA
Mutcherla,K C Colony S.O,506015,Hasanparthy,WARANGAL,TELANGANA
Hasanparthy,K C Colony S.O,506015,Hasanparthy,WARANGAL,TELANGANA
Mahabubabad,Mahabubabad H.O,506101,Mahabubabad,WARANGAL,TELANGANA
Banjaari gudem,Gundrathimadugu B.O,506102,Kuravi,WARANGAL,TELANGANA
Beriwada,Bheriwada B.O,506102,Kesamudram,WARANGAL,TELANGANA
chaowdla Thanda,Gundrathimadugu B.O,506102,Kuravi,WARANGAL,TELANGANA
Laxmipur,Edulapoosalapalli B.O,506102,Mahabubabad,WARANGAL,TELANGANA
polam palli,Rajole B.O,506102,Kuravi,WARANGAL,TELANGANA
regudui gudem,Edulapoosalapalli B.O,506102,Mahabubabad,WARANGAL,TELANGANA
Tallapoosapalle,Tadlapoosalapalli B.O,506102,Kesamudram,WARANGAL,TELANGANA
Thadia Thanda,Anantharam B.O,506102,Mahabubabad,WARANGAL,TELANGANA
chepuru thanda,Mallial B.O,506102,Mahabubabad,WARANGAL,TELANGANA
chinna kistapur,Vemnoor B.O,506102,Mahabubabad,WARANGAL,TELANGANA
Gorangi thanda,Penugonda B.O,506102,Kesamudram,WARANGAL,TELANGANA
Gundrathimadugu,Gundrathimadugu B.O,506102,Kuravi,WARANGAL,TELANGANA
Indira Nagar,Bheriwada B.O,506102,Kesamudram,WARANGAL,TELANGANA
kothur,Anantharam B.O,506102,Mahabubabad,WARANGAL,TELANGANA
Laxmipur,Vemnoor B.O,506102,Mahabubabad,WARANGAL,TELANGANA
Rajole,Rajole B.O,506102,Kuravi,WARANGAL,TELANGANA
Rangapuram,Annaram B.O,506102,Kesamudram,WARANGAL,TELANGANA
stn. Gundrathi Madugu,Stn. Gundrathimadugu B.O,506102,Mahabubabad,WARANGAL,TELANGANA
Garwapur,Annaram B.O,506102,Kesamudram,WARANGAL,TELANGANA
Maddi vancha,Stn. Gundrathimadugu B.O,506102,Mahabubabad,WARANGAL,TELANGANA
Mudupugal,Mudupugal B.O,506102,Mahabubabad,WARANGAL,TELANGANA
narsimhula guda,Penugonda B.O,506102,Kesamudram,WARANGAL,TELANGANA
Vemnoor,Vemnoor B.O,506102,Mahabubabad,WARANGAL,TELANGANA
Annaram,Annaram B.O,506102,Kesamudram,WARANGAL,TELANGANA
Banjara thanda,Mudupugal B.O,506102,Mahabubabad,WARANGAL,TELANGANA
Gandhipuram,Anantharam B.O,506102,Mahabubabad,WARANGAL,TELANGANA
kistapur,Annaram B.O,506102,Kesamudram,WARANGAL,TELANGANA
Koya Thanda,Gundrathimadugu B.O,506102,Kuravi,WARANGAL,TELANGANA
Anantharam,Anantharam B.O,506102,Mahabubabad,WARANGAL,TELANGANA
Danya thanda,Mallial B.O,506102,Mahabubabad,WARANGAL,TELANGANA
Kancherlagudem,Rajole B.O,506102,Kuravi,WARANGAL,TELANGANA
kotha guda,Penugonda B.O,506102,Kesamudram,WARANGAL,TELANGANA
Edulapusapalle,Edulapoosalapalli B.O,506102,Mahabubabad,WARANGAL,TELANGANA
Mallial,Mallial B.O,506102,Mahabubabad,WARANGAL,TELANGANA
Pollijunta Thanda,Gundrathimadugu B.O,506102,Kuravi,WARANGAL,TELANGANA
Rangapur,Bheriwada B.O,506102,Kesamudram,WARANGAL,TELANGANA
Vavilala,Vavilala B.O,506102,Nellikudur,WARANGAL,TELANGANA
Ammangal,Amangala B.O,506102,Mahabubabad,WARANGAL,TELANGANA
Brahmanpalli,Edulapoosalapalli B.O,506102,Mahabubabad,WARANGAL,TELANGANA
Chimala Thanda,Mallial B.O,506102,Mahabubabad,WARANGAL,TELANGANA
Gollathanda,Amangala B.O,506102,Mahabubabad,WARANGAL,TELANGANA
jillari gudem,Edulapoosalapalli B.O,506102,Mahabubabad,WARANGAL,TELANGANA
magi thanda,Vavilala B.O,506102,Nellikudur,WARANGAL,TELANGANA
Penugonda,Penugonda B.O,506102,Kesamudram,WARANGAL,TELANGANA
venki gari thanda,Mudupugal B.O,506102,Mahabubabad,WARANGAL,TELANGANA
Aleru,Alair B.O,506102,Nellikudur,WARANGAL,TELANGANA
Gundlapahad,Amangala B.O,506102,Mahabubabad,WARANGAL,TELANGANA
Laxmipur,Alair B.O,506102,Mahabubabad,WARANGAL,TELANGANA
Raju Thanda,Vavilala B.O,506102,Nellikudur,WARANGAL,TELANGANA
Apparajpalle,Apparajpalli B.O,506103,Gudur,WARANGAL,TELANGANA
Golla gudem,Kothareddial B.O,506103,Mahabubabad,WARANGAL,TELANGANA
Janardhana puram,Jamandlapalli B.O,506103,Mahabubabad,WARANGAL,TELANGANA
Mutyala madugu,Jamandlapalli B.O,506103,Mahabubabad,WARANGAL,TELANGANA
gaddi guda,Nadiwada B.O,506103,Mahabubabad,WARANGAL,TELANGANA
Janganna thanda,Apparajpalli B.O,506103,Gudur,WARANGAL,TELANGANA
Kongaragidda,Matwada B.O,506103,Gudur,WARANGAL,TELANGANA
kotha reddial,Kothareddial B.O,506103,Mahabubabad,WARANGAL,TELANGANA
Matwada,Matwada B.O,506103,Gudur,WARANGAL,TELANGANA
Nadiwada,Nadiwada B.O,506103,Mahabubabad,WARANGAL,TELANGANA
Ootla,Matwada B.O,506103,Gudur,WARANGAL,TELANGANA
Govindapur,Apparajpalli B.O,506103,Kothagudem,WARANGAL,TELANGANA
kollapuram,Kollapur B.O,506103,Mahabubabad,WARANGAL,TELANGANA
Reddial,Reddial B.O,506103,Mahabubabad,WARANGAL,TELANGANA
venka reddi palem,Reddial B.O,506103,Mahabubabad,WARANGAL,TELANGANA
Gadithanda,Kollapur B.O,506103,Mahabubabad,WARANGAL,TELANGANA
Muthuraj gudem,Boddugonda B.O,506103,Gudur,WARANGAL,TELANGANA
Tekula gudem,Reddial B.O,506103,Mahabubabad,WARANGAL,TELANGANA
Dalunabad,Reddial B.O,506103,Mahabubabad,WARANGAL,TELANGANA
jangu thanda,Apparajpalli B.O,506103,Gudur,WARANGAL,TELANGANA
Neelavancha,Matwada B.O,506103,Gudur,WARANGAL,TELANGANA
Yerrakunta Thanda,Boddugonda B.O,506103,Gudur,WARANGAL,TELANGANA
Boddugonda,Boddugonda B.O,506103,Gudur,WARANGAL,TELANGANA
Veligondla padu,Reddial B.O,506103,Mahabubabad,WARANGAL,TELANGANA
Bulala gadda,Kothareddial B.O,506103,Mahabubabad,WARANGAL,TELANGANA
Golla gudem,Jamandlapalli B.O,506103,Mahabubabad,WARANGAL,TELANGANA
Ippakka thanda,Kollapur B.O,506103,Mahabubabad,WARANGAL,TELANGANA
Jamandlapalle,Jamandlapalli B.O,506103,Mahabubabad,WARANGAL,TELANGANA
R.S. peta,Nadiwada B.O,506103,Mahabubabad,WARANGAL,TELANGANA
Chengapuram,Chengapur B.O,506104,Mahabubabad,WARANGAL,TELANGANA
jayyaram,Gundamrajpalli B.O,506104,Narsimhulapet,WARANGAL,TELANGANA
Jayyaram,Jayyaram B.O,506104,Maripeda,WARANGAL,TELANGANA
Nerada,Neerada S.O,506104,Kuravi,WARANGAL,TELANGANA
Chinnagudur,Gudur B.O,506104,Maripeda,WARANGAL,TELANGANA
Kummarikunta,Chengapur B.O,506104,Mahabubabad,WARANGAL,TELANGANA
Mangoliguda,Jayyaram B.O,506104,Maripeda,WARANGAL,TELANGANA
pagidipalli,Gundamrajpalli B.O,506104,Narsimhulapet,WARANGAL,TELANGANA
Parvathagiri,Parvathagiri B.O,506104,Mahabubabad,WARANGAL,TELANGANA
Mannegudem,Jayyaram B.O,506104,Maripeda,WARANGAL,TELANGANA
Narasimhulagudem,Narasimlaguda B.O,506104,Nellikudur,WARANGAL,TELANGANA
Gundamrajupalle,Gundamrajpalli B.O,506104,Narsimhulapet,WARANGAL,TELANGANA
Jangligonda,Jangligonda B.O,506104,Mahabubabad,WARANGAL,TELANGANA
V.S.Lakshmipur,Jangligonda B.O,506104,Mahabubabad,WARANGAL,TELANGANA
Rayanipatnam,Neerada S.O,506104,Kuravi,WARANGAL,TELANGANA
Shingaram,Singaram B.O,506104,Mahabubabad,WARANGAL,TELANGANA
Gundlagadda,Narasimlaguda B.O,506104,Mahabubabad,WARANGAL,TELANGANA
Kausalyadevipalle,Kousalyadevipalli B.O,506104,Narsimhulapet,WARANGAL,TELANGANA
Banjara,Singaram B.O,506104,Mahabubabad,WARANGAL,TELANGANA
Tallasankeesa,Tallasankeesa B.O,506105,Kuravi,WARANGAL,TELANGANA
Chinthakayalapadu,Serole B.O,506105,Kuravi,WARANGAL,TELANGANA
Kandikonda,Kandikonda B.O,506105,Kuravi,WARANGAL,TELANGANA
sauraram,Nallela B.O,506105,Kuravi,WARANGAL,TELANGANA
Chinthapalle,Chintapalli B.O,506105,Kuravi,WARANGAL,TELANGANA
Ramachandrapuram,Mogilcherla B.O,506105,Kuravi,WARANGAL,TELANGANA
Tekula thanda,Nallela B.O,506105,Kuravi,WARANGAL,TELANGANA
Thattupalle,Tattupalli B.O,506105,Kuravi,WARANGAL,TELANGANA
Tiriapur,Nallela B.O,506105,Kuravi,WARANGAL,TELANGANA
Upparagudem,Upparguda B.O,506105,Kuravi,WARANGAL,TELANGANA
Bethole,Bethole B.O,506105,Mahabubabad,WARANGAL,TELANGANA
choruvu,Kamepalli B.O,506105,Kuravi,WARANGAL,TELANGANA
Mogilicherla,Mogilcherla B.O,506105,Kuravi,WARANGAL,TELANGANA
Seerole,Serole B.O,506105,Kuravi,WARANGAL,TELANGANA
Madhavpuram,Madapur B.O,506105,Mahabubabad,WARANGAL,TELANGANA
Nallela,Nallela B.O,506105,Kuravi,WARANGAL,TELANGANA
rajipeta,Bethole B.O,506105,Mahabubabad,WARANGAL,TELANGANA
Ayyagaripalle,Ayyagaripalli B.O,506105,Kuravi,WARANGAL,TELANGANA
Yerkunta,Kamepalli B.O,506105,Kuravi,WARANGAL,TELANGANA
Manigirigudem,Sudenapalli B.O,506105,Kuravi,WARANGAL,TELANGANA
Thirumalapur,Kuravi S.O,506105,Kuravi,WARANGAL,TELANGANA
Kampalle,Kamepalli B.O,506105,Kuravi,WARANGAL,TELANGANA
Kuravi,Kuravi S.O,506105,Kuravi,WARANGAL,TELANGANA
Madugulagudem,Modugulaguda B.O,506105,Kuravi,WARANGAL,TELANGANA
Sudanpalle,Sudenapalli B.O,506105,Kuravi,WARANGAL,TELANGANA
Katrapalle,Katrepalli B.O,506112,Kesamudram,WARANGAL,TELANGANA
venkatgiri,Intikanne B.O,506112,Kesamudram,WARANGAL,TELANGANA
kothuru,Dhansari B.O,506112,Kesamudram,WARANGAL,TELANGANA
Chinnanagaram,Chinnagaram B.O,506112,Nellikudur,WARANGAL,TELANGANA
Intikanne,Intikanne B.O,506112,Kesamudram,WARANGAL,TELANGANA
Peddakorpole,Peddakorpole B.O,506112,Nekkonda,WARANGAL,TELANGANA
Teegalveni,Teegalavenii B.O,506112,Gudur,WARANGAL,TELANGANA
Arpanapalle,Teegalavenii B.O,506112,Kesamudram,WARANGAL,TELANGANA
Ayyagaripalli,Ingurthy B.O,506112,Kesamudram,WARANGAL,TELANGANA
Chinnakorpole,Peddakorpole B.O,506112,Nekkonda,WARANGAL,TELANGANA
Kesamudram,Kesamudram S.O,506112,Kesamudram,WARANGAL,TELANGANA
Barataboyaram,Mupparamkurd B.O,506112,Kesamudram,WARANGAL,TELANGANA
Rampuram,Chinnagaram B.O,506112,Nellikudur,WARANGAL,TELANGANA
Thimmampeta,Komatipalli B.O,506112,Kesamudram,WARANGAL,TELANGANA
Dhadnnasari,Dhansari B.O,506112,Kesamudram,WARANGAL,TELANGANA
Gopalpuram,Chinnagaram B.O,506112,Nellikudur,WARANGAL,TELANGANA
Kancharla Kunta,Kesamudram Town B.O,506112,Kesamudram,WARANGAL,TELANGANA
laxmipur,Teegalavenii B.O,506112,Gudur,WARANGAL,TELANGANA
Mupparam kurd,Mupparamkurd B.O,506112,Kesamudram,WARANGAL,TELANGANA
Rajanpalle,Rajanpalli B.O,506112,Gudur,WARANGAL,TELANGANA
Reddy Gudem,Ingurthy B.O,506112,Kesamudram,WARANGAL,TELANGANA
Alamkhanipet,Alankhanipet B.O,506112,Nekkonda,WARANGAL,TELANGANA
Inugurthy,Ingurthy B.O,506112,Kesamudram,WARANGAL,TELANGANA
Kalwala,Kalvala B.O,506112,Kesamudram,WARANGAL,TELANGANA
Kesamudram,Kesamudram Town B.O,506112,Kesamudram,WARANGAL,TELANGANA
Korukondapalle,Korukondapalli B.O,506112,Kesamudram,WARANGAL,TELANGANA
upparpalli,Upparapalli B.O,506112,Gudur,WARANGAL,TELANGANA
Komatipalle,Komatipalli B.O,506112,Kesamudram,WARANGAL,TELANGANA
Naikpalle,Naikpalli B.O,506112,Gudur,WARANGAL,TELANGANA
Deekshakunta,Deekshakunta B.O,506122,Nekkonda,WARANGAL,TELANGANA
Gobipalli,Chandrugonda B.O,506122,Nekkonda,WARANGAL,TELANGANA
Gollepalli,Chandrugonda B.O,506122,Nekkonda,WARANGAL,TELANGANA
Nagaram,Nagaram B.O,506122,Nekkonda,WARANGAL,TELANGANA
Erisati Nagar,Jhalli B.O,506122,Chennaraopet,WARANGAL,TELANGANA
Gadigadde,Upparapalli B.O,506122,Chennaraopet,WARANGAL,TELANGANA
Bollapalli,Ameenabad B.O,506122,Chennaraopet,WARANGAL,TELANGANA
Chandrugonda,Chandrugonda B.O,506122,Nekkonda,WARANGAL,TELANGANA
Lingagiri,Lingagiri B.O,506122,Chennaraopet,WARANGAL,TELANGANA
seetaram,Mudigonda B.O,506122,Nekkonda,WARANGAL,TELANGANA
Bandragadda,Mudigonda B.O,506122,Nekkonda,WARANGAL,TELANGANA
Gundrepalle,Nekkonda S.O,506122,Nekkonda,WARANGAL,TELANGANA
Nekkonda,Nekkonda S.O,506122,Nekkonda,WARANGAL,TELANGANA
Upparapalle,Upparapalli B.O,506122,Chennaraopet,WARANGAL,TELANGANA
Banjarapalli,Mudigonda B.O,506122,Nekkonda,WARANGAL,TELANGANA
Jhalli,Jhalli B.O,506122,Chennaraopet,WARANGAL,TELANGANA
Mudigonda,Mudigonda B.O,506122,Nekkonda,WARANGAL,TELANGANA
Panikera,Deekshakunta B.O,506122,Nekkonda,WARANGAL,TELANGANA
Bapunagar,Ameenabad B.O,506122,Chennaraopet,WARANGAL,TELANGANA
Nallabelli,Upparapalli B.O,506122,Chennaraopet,WARANGAL,TELANGANA
amanpeta,Nekkonda S.O,506122,Nekkonda,WARANGAL,TELANGANA
Ameenabad,Ameenabad B.O,506122,Chennaraopet,WARANGAL,TELANGANA
Mangalikunta,Deekshakunta B.O,506122,Nekkonda,WARANGAL,TELANGANA
Mirchapur,Nagaram B.O,506122,Nekkonda,WARANGAL,TELANGANA
Suripalle,Soorpalli B.O,506122,Chennaraopet,WARANGAL,TELANGANA
Toopanagadda,Lingagiri B.O,506122,Chennaraopet,WARANGAL,TELANGANA
Akkannapeta,Madannapet B.O,506132,Narsampet,WARANGAL,TELANGANA
Bojji,Bhanjipet B.O,506132,Chennaraopet,WARANGAL,TELANGANA
Dabeerpet,Dabeerpet B.O,506132,Khanapur,WARANGAL,TELANGANA
Kothur,Kothur B.O,506132,Khanapur,WARANGAL,TELANGANA
Rampur,Medapalli B.O,506132,Nallabelly,WARANGAL,TELANGANA
Thungabandam,Kothur B.O,506132,Khanapur,WARANGAL,TELANGANA
Jalubanda,Khanapur B.O,506132,Khanapur,WARANGAL,TELANGANA
Narsampet,Narsampet S.O,506132,Narsampet,WARANGAL,TELANGANA
Narsingapuram,Itikalapalli B.O,506132,Narsampet,WARANGAL,TELANGANA
Thimmapur,Dabeerpet B.O,506132,Khanapur,WARANGAL,TELANGANA
GandhiNagar,Gundalpahad B.O,506132,Nallabelly,WARANGAL,TELANGANA
Gollapalli,Dabeerpet B.O,506132,Khanapur,WARANGAL,TELANGANA
Madannapet,Madannapet B.O,506132,Narsampet,WARANGAL,TELANGANA
Sarwapur,Dwarakapet B.O,506132,Narsampet,WARANGAL,TELANGANA
Chandraipalli,Bhanjipet B.O,506132,Chennaraopet,WARANGAL,TELANGANA
Gundlapahad,Gundalpahad B.O,506132,Nallabelly,WARANGAL,TELANGANA
Rajupet,Muthojipet B.O,506132,Narsampet,WARANGAL,TELANGANA
Govindapur,Govindapur B.O,506132,Gudur,WARANGAL,TELANGANA
Itikalpalle,Itikalapalli B.O,506132,Narsampet,WARANGAL,TELANGANA
Muthojipet,Muthojipet B.O,506132,Narsampet,WARANGAL,TELANGANA
pakala,Ashoknagar B.O,506132,Khanapur,WARANGAL,TELANGANA
Peddammagadda,Khanapur B.O,506132,Khanapur,WARANGAL,TELANGANA
Rangapur,Kothur B.O,506132,Khanapur,WARANGAL,TELANGANA
Bhanjipet,Bhanjipet B.O,506132,Chennaraopet,WARANGAL,TELANGANA
Khanapur,Khanapur B.O,506132,Khanapur,WARANGAL,TELANGANA
kothapalli,Muthojipet B.O,506132,Narsampet,WARANGAL,TELANGANA
Manubothulagadda,Khanapur B.O,506132,Khanapur,WARANGAL,TELANGANA
Narakkapet,Narakkapet B.O,506132,Nallabelly,WARANGAL,TELANGANA
Pakhalashoknagar,Ashoknagar B.O,506132,Khanapur,WARANGAL,TELANGANA
Paspunur,Narsampet S.O,506132,Narsampet,WARANGAL,TELANGANA
Gurukulam,Ashoknagar B.O,506132,Khanapur,WARANGAL,TELANGANA
Medapalle,Medapalli B.O,506132,Nallabelly,WARANGAL,TELANGANA
Moodchakalapalli,Govindapur B.O,506132,Nallabelly,WARANGAL,TELANGANA
Muthilagudem,Kothur B.O,506132,Khanapur,WARANGAL,TELANGANA
Nagrajpalle,Gundalpahad B.O,506132,Nallabelly,WARANGAL,TELANGANA
Ragampet,Kothur B.O,506132,Khanapur,WARANGAL,TELANGANA
shamshabad,Govindapur B.O,506132,Nallabelly,WARANGAL,TELANGANA
Kondapur,Medapalli B.O,506132,Nallabelly,WARANGAL,TELANGANA
Matuveeraram,Khanapur B.O,506132,Khanapur,WARANGAL,TELANGANA
Gudur,Gudur S.O (Warangal),506134,Gudur,WARANGAL,TELANGANA
Ainepalle,Bhudharaopet B.O,506134,Khanapur,WARANGAL,TELANGANA
Brahman palli,Macherla B.O,506134,Gudur,WARANGAL,TELANGANA
Damaravancha,Dameravancha B.O,506134,Gudur,WARANGAL,TELANGANA
Mangalavaripet,Mangalvaripet B.O,506134,Khanapur,WARANGAL,TELANGANA
Nandgudem,Dameravancha B.O,506134,Gudur,WARANGAL,TELANGANA
NandiGudem,Bhupathipet B.O,506134,Gudur,WARANGAL,TELANGANA
Chandragudem,Gudur S.O (Warangal),506134,Gudur,WARANGAL,TELANGANA
Dharmaraopet,Dharmaraopet B.O,506134,Khanapur,WARANGAL,TELANGANA
E.pur,Macherla B.O,506134,Gudur,WARANGAL,TELANGANA
Madanapur,Gajulagattu B.O,506134,Gudur,WARANGAL,TELANGANA
Seetanagar,Seethanagar B.O,506134,Gudur,WARANGAL,TELANGANA
Bhupathipet,Bhupathipet B.O,506134,Gudur,WARANGAL,TELANGANA
Budharaopet,Bhudharaopet B.O,506134,Khanapur,WARANGAL,TELANGANA
Gajulagattu,Gajulagattu B.O,506134,Gudur,WARANGAL,TELANGANA
Chinnayellapur,Bhupathipet B.O,506134,Gudur,WARANGAL,TELANGANA
Bollepalle,Bollepalli B.O,506134,Gudur,WARANGAL,TELANGANA
Dubbaguda,Macherla B.O,506134,Gudur,WARANGAL,TELANGANA
Kommulavancha,Seethanagar B.O,506134,Gudur,WARANGAL,TELANGANA
Marrimitta,Gudur S.O (Warangal),506134,Gudur,WARANGAL,TELANGANA
Ramalinga Palli,Mangalvaripet B.O,506134,Khanapur,WARANGAL,TELANGANA
Ayodhyapur,Ayodhyapur B.O,506134,Gudur,WARANGAL,TELANGANA
Macherla,Macherla B.O,506134,Gudur,WARANGAL,TELANGANA
Ponugodu,Pungode B.O,506134,Gudur,WARANGAL,TELANGANA
reddipallli,Seethanagar B.O,506134,Gudur,WARANGAL,TELANGANA
vailabandam,Bollepalli B.O,506134,Gudur,WARANGAL,TELANGANA
chandrakonda,Kothaguda S.O (Warangal),506135,Kothagudem,WARANGAL,TELANGANA
Gangaram,Gangaram B.O,506135,Kothagudem,WARANGAL,TELANGANA
Kothapalle,Kothaguda S.O (Warangal),506135,Kothagudem,WARANGAL,TELANGANA
Madaguda,Madaguda B.O,506135,Kothagudem,WARANGAL,TELANGANA
Madigudem,Marrigudem B.O,506135,Kothagudem,WARANGAL,TELANGANA
Marriguda,Marrigudem B.O,506135,Kothagudem,WARANGAL,TELANGANA
Neelampalle,Edulapalli B.O,506135,Kothagudem,WARANGAL,TELANGANA
Pegadapalle,Pogullapalli B.O,506135,Kothagudem,WARANGAL,TELANGANA
Routhugudem,Kothaguda S.O (Warangal),506135,Kothagudem,WARANGAL,TELANGANA
Thativarivempalle,Bhathulapalli B.O,506135,Kothagudem,WARANGAL,TELANGANA
Tirmalgandi,Madaguda B.O,506135,Kothagudem,WARANGAL,TELANGANA
Vajjavaniguda,Pogullapalli B.O,506135,Kothagudem,WARANGAL,TELANGANA
Bhupalapatnam,Gangaram B.O,506135,Kothagudem,WARANGAL,TELANGANA
ladigadda,Velbelli B.O,506135,Kothagudem,WARANGAL,TELANGANA
Murraigudem,Inchaguda B.O,506135,Kothagudem,WARANGAL,TELANGANA
